"Overdrive Link","Overdrive Name","Library Branch Name","Library Branch Link","Collection Size","No. of Ebooks","No. of Audiobooks","No. of Magazines","No. of Videos"
https://nypl.overdrive.com,"New York Public Library","Woodlawn Heights Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Mariners Harbor Library","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Hamilton Grange Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Huguenot Park Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Muhlenberg Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Parkchester Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Battery Park City Library","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Edenwald Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Hamilton Fish Park Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Hunt's Point Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Baychester Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Bronx Library Center","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Castle Hill Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Chatham Square Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","City Island Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Westchester Square Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Woodstock Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Mosholu Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Ottendorfer Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Roosevelt Island Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Schomburg Center for Research in Black Culture","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","St. George Library Center","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Stapleton Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","St. Agnes Library","https://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Science, Industry, and Business Library","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Terence Cardinal Cooke-Cathedral Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Tompkins Square Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://nypl.overdrive.com,"New York Public Library","Van Cortlandt Branch","http://www.nypl.org/",225525,178987,45809,0,729
https://kcls.overdrive.com,"King County Library System","Lake Hills Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Crossroads","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Fairwood Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Federal Way 320th Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Snoqualmie Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Vashon Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Greenbridge Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Kent Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Kingsgate Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Skykomish Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Burien Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Des Moines Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Duvall Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Federal Way Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Valley View Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Newcastle Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Algona-Pacific Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Auburn Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Bellevue Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","White Center Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Skyway Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Enumclaw Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Renton Highlands Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Kent Panther Lake","http://kcls.org/",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Bothell Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Carnation Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Covington Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Sammamish Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Issaquah Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Woodinville Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Woodmont Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Maple Valley Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Mercer Island Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Newport Way Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","North Bend Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Black Diamond Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Boulevard Park Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Kenmore Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Kirkland Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Lake Forest Park Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Southcenter","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Redmond Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Richmond Beach Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Shoreline Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Fall City Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Muckleshoot Library","http://www.kcls.org",222473,172267,49206,0,1000
https://kcls.overdrive.com,"King County Library System","Renton Library","http://www.kcls.org",222473,172267,49206,0,1000
https://livebrary.overdrive.com,"Livebrary.com","East Hampton Library","http://easthamptonlibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Patchogue-Medford Library","http://www.pmlib.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Riverhead Free Library","http://www.riverheadlibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","South Country Library","http://wordpress.sctylib.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Longwood Public Library","http://longwoodlibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Mastics-Moriches-Shirley Community Library","http://www.communitylibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Bay Shore-Brightwaters Public Library","http://bsbwlibrary.org",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Elwood Public Library","http://elwoodlibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Rogers Memorial Library","http://www.myrml.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Shelter Island","http://silibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Central Islip Public Library","http://centralisliplibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Islip Public Library","http://isliplibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Brookhaven Free Library","http://www.brookhavenfreelibrary.org/wordpress/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Center Moriches Free Public Library","http://centermoricheslibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Hampton Bays Public Library","http://hamptonbayslibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Hampton Library in Bridgehampton","http://www.hamptonlibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Amagansett Free Library","http://www.amaglibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Brentwood Public Library","http://brentwoodnylibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","West Islip Public Library","http://www.wipublib.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Wyandanch Public Library","http://wyan.suffolk.lib.ny.us/index.htm",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Fishers Island Library Association","http://www.filibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Sachem Public Library","http://www.sachemlibrary.org/pages/index.aspx",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","South Huntington Public Library","http://www.shpl.info/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Commack Public Library","http://commackpubliclibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Cutchogue-New Suffolk Free Library","http://www.cutchoguelibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Emma S. Clark Memorial Library","http://www.emmaclark.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Lindenhurst Memorial Library","http://lmlonline.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","North Shore Public Library","http://northshorepubliclibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Northport-East Northport Public Library","http://www.nenpl.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Half Hollow Hills Community Library","http://hhhlibrary.org/main.php",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Hauppauge Public Library","http://hauppaugelibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Babylon Public Library","http://www.babylonlibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Bayport-Blue Point Public Library","http://www.bayportbluepointlibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","West Babylon Public Library","http://www.wbpl.us",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Westhampton Free Library","http://westhamptonlibrary.net/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Harborfields Public Library","http://harborfieldslibrary.org/main.html",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","John Jermain Memorial Library","http://johnjermain.org",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Mattituck-Laurel Library","http://www.mattlibrary.org/",222179,169021,52359,0,799
https://livebrary.overdrive.com,"Livebrary.com","Amityville Public Library","http://www.amityvillepubliclibrary.org/",222179,169021,52359,0,799
